sales_year,city_category,product_id,product_name,total_quantity,total_amount_dollars
2021,A,P00050742,"T-Shirt 54",2,7206
2021,A,P00031842,"Fertilizer 19",4,30404
2021,A,P00052042,"Flute 58",2,24124
2021,A,P00346842,"Shovel 60",12,54732
2021,A,P00267142,"Tie Clip 27",4,23792
2021,A,P00112342,"Diadem 16",12,7008
2021,A,P00111042,"Juice 63",13,216593
2021,A,P00084842,"Hamster Wheel 106",31,252092
2021,A,P00214442,"Poetry 102",3,17565
2021,A,P00313542,"Bagpipes 29",0,0
2021,A,P00121142,"Cat Litter 91",6,24672
2021,A,P00216742,"Sprinkler 104",27,147960
2021,A,P00050242,"Hat 107",9,70776
2021,A,P00006142,"Garden Gloves 82",24,52704
2021,A,P00233442,"Cello 79",2,15282
2021,A,P00024342,"Binder 60",3,17466
2021,A,P00024242,"Windshield Wiper 56",8,56128
2021,A,P00093342,"Rice Cooker 104",2,16540
2021,A,P00214342,"Streaming Device 86",2,4020
2021,A,P00058342,"Joystick 30",5,54730
2021,A,P00351342,"Shampoo 91",25,105050
2021,A,P00184142,"Pendant 42",21,129780
2021,A,P00317342,"Steering Wheel 49",10,60590
2021,A,P00217242,"Thriller 81",2,15292
2021,A,P00358242,"Garden Gloves 46",9,18162
2021,A,P00335442,"Steering Wheel Cover 29",8,63040
2021,A,P0098342,"Antacid 46",11,44913
2021,A,P00079742,"Trombone 105",14,54110
2021,A,P00143642,"Children's Book 33",0,0
2021,A,P00232342,"Pet Stroller 69",13,38558
2021,A,P00179042,"Gaming Monitor 80",8,36344
2021,A,P00180942,"Frisbee 84",2,2948
2021,A,P00265742,"Bagpipes 47",0,0
2021,A,P00012142,"Iron 107",3,16320
2021,A,P00303042,"Doll 55",2,7314
2021,A,P00223142,"Graphic Novel 83",14,75628
2021,A,P00017442,"Blender 21",7,29498
2021,A,P00125642,"Hair Pin 49",6,41454
2021,A,P0097742,"Drum Set 56",14,139244
2021,A,P00060242,"Anthology 70",3,16140
2021,A,P00034142,"Face Mask 65",13,53625
2021,A,P00241642,"Bagpipes 83",23,270549
2021,A,P00115242,"Piano 19",0,0
2021,A,P00346242,"Hockey Stick 102",6,49374
2021,A,P00004542,"Ear Plugs 70",2,14330
2021,A,P00165642,"Watch 76",4,45836
2021,A,P00075342,"Tire Pressure Gauge 51",10,114260
2021,A,P00119542,"Milk 72",7,15463
2021,A,P00135742,"Cheese 46",21,83748
2021,A,P00358942,"Pet Water Fountain 17",10,17310
2021,A,P00268542,"Video Game 99",1,5348
2021,A,P00218642,"Pruning Shears 22",9,32598
2021,A,P00219142,"Dresser 29",0,0
2021,A,P00219042,"Smartwatch 42",5,26040
2021,A,P00174242,"Windshield Wiper 20",4,51184
2021,A,P00247942,"Dumbbells 76",6,21000
2021,A,P00114542,"Plant Pot 38",13,23751
2021,A,P00064242,"Clipboard 66",6,52140
2021,A,P00001042,"Gaming Monitor 44",8,63632
2021,A,P0096742,"Kayak 35",9,118206
2021,A,P00187342,"Oboe 68",7,5467
2021,A,P00312742,"Xylophone 71",9,37782
2021,A,P00047942,"Wedges 99",27,48924
2021,A,P00131542,"Notebook 0",10,40740
2021,A,P00274542,"VR Headset 25",10,162180
2021,A,P00267742,"Garlic 35",12,43968
2021,A,P00036542,"Jacket 92",6,4572
2021,A,P00025142,"Joystick 12",3,1164
2021,A,P00212042,"Car Battery 18",5,3765
2021,A,P00114942,"Video Game 27",7,82880
2021,A,P00229942,"Concealer 107",10,54050
2021,A,P00355642,"Nail Polish 78",1,8523
2021,A,P00142942,"Eye Cream 100",11,44044
2021,A,P00035342,"Dehumidifier 52",13,169507
2021,A,P00017542,"Shorts 59",28,198912
2021,A,P00217942,"Garden Kneeler 105",11,56738
2021,A,P00195442,"Pruning Shears 94",18,95256
2021,A,P00350342,"Eye Cream 46",9,38610
2021,A,P00346042,"Mystery 4",10,44450
2021,A,P00245642,"Trumpet 95",33,62040
2021,A,P00072542,"Plant Marker 107",11,19228
2021,A,P00113942,"Cabinet 32",11,43923
2021,A,P00178242,"Flip-Flops 59",8,46600
2021,A,P00352142,"Banjo 102",4,30952
2021,A,P00352642,"Nasal Spray 51",11,86130
2021,A,P00145642,"Coffee Maker 46",11,89133
2021,A,P00116742,"Bluetooth Speaker 28",19,55936
2021,A,P00263542,"Bangle 65",13,163033
2021,A,P00090842,"Router 63",14,84616
2021,A,P00105042,"Spark Plug 95",14,49686
2021,A,P00305042,"T-Shirt 0",14,43414
2021,A,P00180342,"Sleep Aid 102",3,5142
2021,A,P00258442,"Game Disc 38",4,21736
2021,A,P00274042,"Lawn Mower 3",11,126929
2021,A,P00200342,"Hockey Stick 84",0,0
2021,A,P00296042,"Cat Toys 43",13,101894
2021,A,P00156042,"Surfboard 34",2,16092
2021,A,P00086842,"Mystery 22",7,128548
2021,A,P00102342,"Car Jack 44",13,27365
2021,A,P00003442,"Refrigerator 37",0,0
2021,A,P00021842,"Violin 93",13,115167
2021,A,P00329442,"Cello 43",10,51510
2021,A,P00038142,"Ballet Flats 48",13,199550
2021,A,P00195642,"Water Gun 68",14,72814
2021,A,P00220342,"Electric Kettle 83",27,52920
2021,A,P00036142,"Hockey Stick 66",8,41824
2021,A,P00149442,"Skateboard 87",11,90057
2021,A,P00265342,"Trumpet 41",10,210530
2021,A,P00319042,"Ring 55",40,138680
2021,A,P00366442,"Gamepad 99",9,71307
2021,A,P00348942,"Tweezers 71",11,86185
2021,A,P00129642,"Jacket 2",11,21087
2021,A,P00270842,"Headphones 75",26,133796
2021,A,P00339342,"Pen 73",10,115280
2021,A,P00085542,"File Folder 81",17,117623
2021,A,P00358442,"Potatoes 69",0,0
2021,A,P00129542,"VR Headset 79",26,151814
2021,A,P00031142,"Yoga Mat 75",11,178255
2021,A,P00289342,"TV Stand 46",7,24745
2021,A,P00194442,"Ear Plugs 52",3,15417
2021,A,P00050142,"Trumpet 77",17,61608
2021,A,P00118042,"Yoga Mat 57",12,95388
2021,A,P00331142,"Oven 58",4,14872
2021,A,P00156542,"Anthology 34",11,7876
2021,A,P00203742,"Coffee Table 62",14,10598
2021,A,P00354442,"Travel Guide 13",23,42044
2021,A,P00326842,"Dog Collar 64",10,18100
2021,A,P00219842,"Marbles 51",8,56976
2021,A,P00183442,"Hand Cream 49",7,55972
2021,A,P00086042,"Streaming Device 104",19,152171
2021,A,P00157542,"Thermometer 38",16,94112
2021,A,P00067942,"Antacid 100",7,36715
2021,A,P00134942,"Golf Shoes 15",5,26400
2021,A,P00130242,"Butter 12",7,41223
2021,A,P00350942,"Aquarium Filter 12",43,237145
2021,A,P00117942,"Compost Bin 45",8,55040
2021,A,P00030842,"Coffee Maker 64",12,94020
2021,A,P00320742,"Puzzle 57",18,76770
2021,A,P00033342,"Harmonica 81",18,63072
2021,A,P00101042,"Science Fiction 57",11,57563
2021,A,P00169742,"Coffee Maker 100",6,70494
2021,A,P00352242,"Shovel 42",13,198575
2021,A,P00181742,"Concealer 53",7,10437
2021,A,P00130442,"Harmonica 27",20,108360
2021,A,P00078242,"Smart TV 58",1,3435
2021,A,P00059842,"Slippers 25",1,3463
2021,A,P00072842,"Camera 23",2,3880
2021,A,P00322042,"Kite 101",29,152192
2021,A,P00192042,"Moisturizer 57",35,131355
2021,A,P00002542,"Children's Book 87",20,81440
2021,A,P00028842,"Capture Card 15",26,313586
2021,A,P00025442,"Toy Train 8",28,333648
2021,A,P00033642,"Toe Ring 33",0,0
2021,A,P00335242,"Textbook 14",16,57152
2021,A,P00198242,"Side Table 33",6,22548
2021,A,P00335842,"Board Game 56",8,16088
2021,A,P00117842,"Pencil Sharpener 15",18,128070
2021,A,P00279942,"Charm 28",5,19555
2021,A,P00331542,"Oven 76",0,0
2021,A,P00109842,"Armchair 12",2,4632
2021,A,P00188742,"Blood Pressure Monitor 95",9,70290
2021,A,P00178942,"Bubble Wand 17",8,41824
2021,A,P00287342,"Soccer Ball 0",2,17788
2021,A,P00343042,"Electric Grill 15",13,68926
2021,A,P00100442,"Brooch 59",4,14236
2021,A,P00100642,"Tire 21",22,119438
2021,A,P00192242,"Butter 66",11,120978
2021,A,P00025942,"Ankle Boots 106",6,35160
2021,A,P00084242,"Car Wax 94",0,0
2021,A,P00001742,"Harmonica 9",11,64427
2021,A,P00249742,"Blender 93",12,47928
2021,A,P00129042,"Food Processor 30",4,32192
2021,A,P00288242,"Historical Fiction 28",11,76670
2021,A,P00034842,"Armchair 48",12,21048
2021,A,P00159442,"Soccer Ball 90",16,28800
2021,A,P00053942,"Jumper Cables 14",4,31776
2021,A,P00184242,"Sweater 4",8,77296
2021,A,P00209842,"Hand Sanitizer 22",16,82352
2021,A,P00302642,"Trombone 15",14,123998
2021,A,P00113142,"Science Fiction 21",10,156280
2021,A,P00080342,"Drum Set 92",24,287664
2021,A,P00034742,"Smartphone 72",11,22275
2021,A,P00108542,"Slow Cooker 13",21,112140
2021,A,P00126042,"Belt Buckle 89",13,76206
2021,A,P00070042,"Allergy Medicine 29",10,78610
2021,A,P00217342,"Vacuum Cleaner 61",15,171795
2021,A,P00118742,"Plush Toy 78",14,98322
2021,A,P00120942,"Dresser 11",15,116400
2021,A,P00280742,"Golf Clubs 45",3,48654
2021,A,P00195042,"Pet Stroller 15",14,170604
2021,A,P00253542,"Hand Sanitizer 4",2,20126
2021,A,P00324642,"Sandals 20",11,86130
2021,A,P00228342,"Garlic 89",12,183492
2021,A,P00222942,"Recliner 9",12,141888
2021,A,P0098742,"Accordion 46",10,79070
2021,A,P00223542,"Digestive Enzyme 67",5,20180
2021,A,P00073642,"Pet Carrier 45",21,85890
2021,A,P00026642,"Building Blocks 61",11,64460
2021,A,P00296242,"Frisbee 48",12,70980
2021,A,P00041842,"Graphic Novel 65",14,223664
2021,A,P00356742,"Gaming Chair 58",29,106401
2021,A,P00144042,"Underwear 87",5,34060
2021,A,P00214842,"Saxophone 78",13,194064
2021,A,P00040942,"Banjo 48",5,63045
2021,A,P00043842,"Earrings 75",7,41713
2021,A,P00032142,"Kayak 71",6,21918
2021,A,P00000542,"Plant Pot 56",6,31266
2021,A,P00035642,"Eggs 2",0,0
2021,A,P00173942,"Blush 88",14,165396
2021,A,P00291242,"Gamepad 27",1,8009
2021,A,P00198842,"Cat Toys 97",9,52533
2021,A,P00256342,"Weed Killer 44",0,0
2021,A,P00002042,"Spark Plug 41",6,26928
2021,A,P00146742,"Water Gun 50",2,31030
2021,A,P00058042,"Blush 106",7,54964
2021,A,P00103242,"Kite 29",15,118695
2021,A,P00049542,"Treadmill 41",0,0
2021,A,P00061542,"Video Game 45",14,49000
2021,A,P00209142,"Envelope 70",12,85224
2021,A,P00112142,"Jumper Cables 86",6,72378
2021,A,P00062842,"Potatoes 33",18,69174
2021,A,P00052642,"Skateboard 51",14,76048
2021,A,P00021642,"Paper Clips 77",0,0
2021,A,P00007342,"Car Wax 4",13,75972
2021,A,P00154742,"Boots 55",5,39725
2021,A,P00016342,"Rice Cooker 32",2,23954
2021,A,P00141842,"Xylophone 107",19,103417
2021,A,P00197442,"Toy Robot 67",13,25870
2021,A,P00048642,"Diadem 34",12,65652
2021,A,P00000642,"Skateboard 105",8,93792
2021,A,P00358742,"First Aid Kit 19",7,48258
2021,A,P00370342,"RC Car 10",6,47784
2021,A,P00138542,"Clarinet 8",28,148624
2021,A,P00031442,"Desk Organizer 10",8,55896
2021,A,P00128242,"Dress 21",5,26490
2021,A,P00221342,"Hamster Wheel 88",16,126512
2021,A,P00211142,"Armchair 102",32,165760
2021,A,P00152742,"E-Reader 29",11,56661
2021,A,P00211042,"Guitar 18",16,83280
2021,A,P00148342,"Hair Straightener 51",14,96138
2021,A,P00085242,"Bandages 60",32,189824
2021,A,P00134342,"Allergy Medicine 83",11,57618
2021,A,P00159942,"Toe Ring 87",13,113672
2021,A,P00052442,"VR Headset 97",6,30894
2021,A,P00324442,"Pet Bed 56",4,12404
2021,A,P00214242,"Necklace 54",23,174547
2021,A,P00105142,"Nasal Spray 69",34,266492
2021,A,P00307342,"Cat Scratcher 65",20,119720
2021,A,P00182442,"Recliner 99",10,52520
2021,A,P00226442,"Face Mask 93",17,29937
2021,A,P00192742,"Pen 91",0,0
2021,A,P00114742,"Surfboard 70",5,29495
2021,A,P00216542,"Highlighter 25",7,56469
2021,A,P00330642,"Ottoman 35",10,51690
2021,A,P00241742,"Game Disc 56",8,55496
2021,A,P00316642,"Charm 64",6,16776
2021,A,P00140042,"Game Disc 20",3,46632
2021,A,P00028442,"Tie Clip 81",14,108668
2021,A,P00289042,"Coffee Table 80",1,6086
2021,A,P00141442,"Hat 17",7,42861
2021,A,P00345742,"Self-Help 7",3,24024
2021,A,P00065342,"Biography 20",26,165568
2021,A,P00298142,"Laptop 1",0,0
2021,A,P00177942,"Streaming Device 50",16,56352
2021,A,P00223242,"Dumbbells 58",0,0
2021,A,P00105942,"Trombone 69",10,54740
2021,A,P00111542,"Espadrilles 85",5,48590
2021,A,P00188542,"Car Battery 0",8,41976
2021,A,P00222142,"Chair 75",7,48251
2021,A,P00277642,"Yoga Mat 3",12,40872
2021,A,P00135342,"Thermometer 56",15,28065
2021,A,P00129842,"Toy Robot 103",7,114142
2021,A,P00156442,"Docking Station 34",21,167328
2021,A,P00050342,"Controller 73",14,49378
2021,A,P00018842,"Bird Feeder 49",6,23658
2021,A,P00325742,"Ottoman 107",3,20166
2021,A,P00370242,"Capture Card 69",10,35450
2021,A,P00150942,"Sneakers 18",4,48436
2021,A,P00102942,"Pen 1",28,322308
2021,A,P00273942,"Skirt 24",5,34890
2021,A,P00302042,"Charm 82",23,45011
2021,A,P00044142,"Action Camera 87",2,11824
2021,A,P00109542,"Whiteboard 11",9,53208
2021,A,P00240442,"Hair Dryer 5",12,49092
2021,A,P00014742,"Building Blocks 97",9,13806
2021,A,P00079442,"Basketball 38",2,7846
2021,A,P00283942,"Garden Hose 72",16,56096
2021,A,P00208942,"Self-Help 97",7,28000
2021,A,P00028242,"Anklet 79",7,32179
2021,A,P00340642,"Moccasins 46",14,26152
2021,A,P00322342,"Clogs 101",7,25277
2021,A,P00309142,"Car Vacuum 13",5,41525
2021,A,P00270942,"Wedges 63",23,264868
2021,A,P00305142,"Butter 48",9,73773
2021,A,P00019342,"Garden Fork 66",12,136488
2021,A,P00128042,"Pencil Sharpener 33",2,30624
2021,A,P00345642,"Joystick 102",3,24201
2021,A,P00229742,"Shampoo 19",29,335617
2021,A,P00194642,"Moccasins 100",14,113134
2021,A,P00206442,"Bluetooth Speaker 46",27,104139
2021,A,P00149542,"Hand Cream 103",16,66320
2021,A,P00138242,"Baseball Glove 98",13,50908
2021,A,P00035242,"Tire Pressure Gauge 69",12,48144
2021,A,P00135842,"Body Scrub 86",5,18795
2021,A,P00035742,"Milk 90",0,0
2021,A,P00276642,"Cabinet 104",1,2050
2021,A,P00019142,"Dress 75",3,4752
2021,A,P00137642,"RC Car 100",13,74061
2021,A,P00005042,"Yo-Yo 34",10,86570
2021,A,P00188442,"Gaming Chair 22",4,7044
2021,A,P00329542,"Car Battery 36",7,54411
2021,A,P00346342,"Soccer Ball 36",8,91200
2021,A,P00272842,"Stapler 76",7,61845
2021,A,P00116042,"Eye Drops 27",11,106953
2021,A,P00300242,"Coffee Maker 28",13,80210
2021,A,P00052842,"Ear Plugs 16",5,70465
2021,A,P00277442,"Lego Set 77",16,129616
2021,A,P00016042,"Tweezers 53",13,154908
2021,A,P00108642,"Mystery 76",10,19850
2021,A,P00101742,"Electric Kettle 11",0,0
2021,A,P00317842,"Body Lotion 7",19,112765
2021,A,P00367942,"Suit 44",7,62076
2021,A,P00103042,"Children's Book 51",7,110215
2021,A,P00115342,"Envelope 106",13,89401
2021,A,P00332342,"Conditioner 98",11,75680
2021,A,P00083842,"Cricket Bat 103",12,83316
2021,A,P00295942,"Wedges 27",22,149754
2021,A,P00209642,"Pet Shampoo 98",10,170340
2021,A,P00085342,"Webcam 28",8,148248
2021,A,P00246342,"Garden Kneeler 69",22,132506
2021,A,P00111942,"Fish Tank 75",10,79660
2021,A,P00313142,"Action Camera 51",13,76882
2021,A,P00127342,"Travel Guide 49",10,80110
2021,A,P00178142,"Car Cover 46",12,72024
2021,A,P00186642,"Hair Dryer 59",3,30201
2021,A,P00279442,"Chair 57",7,87248
2021,A,P00250242,"Rubber Bands 107",0,0
2021,A,P00246142,"Slippers 97",1,15802
2021,A,P00352842,"Pruning Shears 58",8,104112
2021,A,P00177142,"Pet Leash 5",7,68761
2021,A,P00350142,"Binder 24",13,126607
2021,A,P00123742,"Eye Cream 10",3,14052
2021,A,P00338842,"Video Doorbell 102",1,6042
2021,A,P00368442,"Baseball Glove 44",12,73512
2021,A,P00280442,"Tweezers 17",13,79599
2021,A,P00064042,"Bread 73",10,79520
2021,A,P00316842,"Jump Rope 64",10,27690
2021,A,P00041942,"Heels 58",18,93060
2021,A,P00074142,"Potatoes 105",5,15630
2021,A,P00034042,"Dryer 45",5,57315
2021,A,P00289242,"Choker 66",11,128414
2021,A,P00037142,"Dog Food 72",27,211248
2021,A,P00089342,"Recliner 27",5,39620
2021,A,P00176842,"Cat Litter 37",4,5484
2021,A,P00146142,"Orange 13",16,183488
2021,A,P00320042,"Toe Ring 51",11,129371
2021,A,P0095642,"Rice Cooker 86",1,2019
2021,A,P00206342,"Graphic Novel 101",25,131625
2021,A,P00316442,"Banjo 84",9,47214
2021,A,P00218742,"Running Shoes 96",1,3720
2021,A,P00124942,"Foundation 76",9,42039
2021,A,P00267242,"Recliner 63",12,55476
2021,A,P00231942,"Bird Feeder 103",4,23864
2021,A,P00193942,"Vitamins 36",13,38350
2021,A,P00180542,"First Aid Kit 73",9,13446
2021,A,P00226842,"Bracelet 74",6,17718
2021,A,P00115542,"Mouse 60",4,31128
2021,A,P00104542,"Boxing Gloves 101",2,15596
2021,A,P00204742,"Biography 56",12,72720
2021,A,P00285242,"Tank Top 46",10,102490
2021,A,P00232642,"Hair Straightener 87",10,60650
2021,A,P00208042,"Graphic Novel 47",9,35010
2021,A,P00282342,"Shampoo 55",14,224588
2021,A,P00257842,"Oxfords 98",7,43050
2021,A,P00303942,"Clipboard 84",3,24321
2021,A,P00212442,"Desk Lamp 75",8,36824
2021,A,P00354842,"Cereal 97",12,96312
2021,A,P00191342,"Blouse 7",4,14700
2021,A,P00339942,"TV Stand 28",6,69114
2021,A,P00057942,"Controller 19",3,34836
2021,A,P00244242,"Dog Food 36",14,53788
2021,A,P00002142,"Piano 37",14,212366
2021,A,P00015842,"USB Flash Drive 53",13,58799
2021,A,P00182742,"Xylophone 35",12,95088
2021,A,P00153842,"Soil Test Kit 106",5,30240
2021,A,P00280842,"Desk 77",14,218680
2021,A,P00182342,"Stapler 58",14,160846
2021,A,P00253142,"Pen 55",14,107576
2021,A,P00112642,"Power Supply 17",15,114735
2021,A,P0096842,"Microphone 65",14,113652
2021,A,P00174442,"Shampoo 37",3,16302
2021,A,P00032442,"Electric Grill 69",2,10304
2021,A,P00145842,"Envelope 16",9,13140
2021,A,P00006442,"Bookshelf 76",6,21480
2021,A,P00102542,"Dog Collar 10",13,77038
2021,A,P00281542,"Air Freshener 78",7,50309
2021,A,P00367542,"Kite 83",7,38199
2021,B,P00085242,"Bandages 60",12,71184
2021,B,P00184942,"USB Flash Drive 107",55,640365
2021,B,P00346142,"Scarf 88",17,205870
2021,B,P0097242,"Yoga Mat 93",42,322056
2021,B,P00036842,"Water Gun 14",33,149424
2021,B,P00184242,"Sweater 4",9,86958
2021,B,P00155242,"Car Mats 34",10,107760
2021,B,P00041942,"Heels 58",2,10340
2021,B,P00358342,"Foundation 22",12,35940
2021,B,P00221942,"Perfume 38",5,41580
2021,B,P0098242,"Whiteboard 29",19,73625
2021,B,P00066942,"Shorts 23",2,4324
2021,B,P00085842,"Heels 4",3,2235
2021,B,P00284742,"Drum Set 20",9,78219
2021,B,P00254242,"Eye Drops 99",21,76041
2021,B,P00085942,"Toy Train 80",55,196900
2021,B,P00118742,"Plush Toy 78",20,140460
2021,B,P00297942,"Ukulele 88",9,52875
2021,B,P00266842,"Keyboard 23",11,97394
2021,B,P00058342,"Joystick 30",14,153244
2021,B,P00032442,"Electric Grill 69",10,51520
2021,B,P00105942,"Trombone 69",11,60214
2021,B,P00182642,"Piano 55",11,110726
2021,B,P00186942,"Side Table 105",3,26310
2021,B,P00155442,"Nightstand 25",12,46068
2021,B,P00221342,"Hamster Wheel 88",12,94884
2021,B,P00087242,"E-Reader 101",5,39735
2021,B,P00111142,"Charm 10",60,500160
2021,B,P00259342,"Shampoo 1",66,343860
2021,B,P0094542,"Air Freshener 60",1,16406
2021,B,P00148642,"Pet Nail Clipper 32",30,360420
2021,B,P00312142,"Bracelet 38",2,20014
2021,B,P00113242,"Self-Help 79",34,390388
2021,B,P00131542,"Notebook 0",6,24444
2021,B,P00177942,"Streaming Device 50",8,28176
2021,B,P00210542,"Fishing Rod 14",1,1991
2021,B,P00086342,"First Aid Kit 37",4,38948
2021,B,P00315642,"VR Headset 7",26,104416
2021,B,P00201442,"Ukulele 106",0,0
2021,B,P0099442,"Shovel 78",20,252700
2021,B,P00145642,"Coffee Maker 46",24,194472
2021,B,P00251942,"Hand Sanitizer 94",9,102672
2021,B,P0097142,"Hockey Stick 12",11,11352
2021,B,P00191242,"Historical Fiction 46",10,27220
2021,B,P00136742,"Bandages 78",3,13581
2021,B,P00337142,"Toaster 59",6,2082
2021,B,P00178142,"Car Cover 46",12,72024
2021,B,P00366542,"Oven 4",28,49840
2021,B,P00190742,"Bubble Wand 71",25,138400
2021,B,P00151842,"Dress 3",1,2802
2021,B,P00112642,"Power Supply 17",11,84139
2021,B,P00118442,"Romance 26",15,176760
2021,B,P00034442,"Video Doorbell 30",5,60435
2021,B,P00222242,"Piano 91",8,121456
2021,B,P00118342,"Keyboard 59",7,111895
2021,B,P00324742,"Cough Syrup 97",30,387240
2021,B,P00190042,"Shovel 24",21,226611
2021,B,P0094142,"Sunscreen 102",15,10455
2021,B,P00138542,"Clarinet 8",49,260092
2021,B,P00158542,"Textbook 50",14,72688
2021,B,P00157542,"Thermometer 38",16,94112
2021,B,P00044142,"Action Camera 87",8,47296
2021,B,P00220242,"Eggs 20",13,39715
2021,B,P00278942,"Highlighter 7",12,183456
2021,B,P00004742,"E-Reader 65",11,93291
2021,B,P00198042,"Locket 14",2,9362
2021,B,P00177442,"Running Shoes 25",21,322350
2021,B,P00000642,"Skateboard 105",35,410340
2021,B,P00288942,"First Aid Kit 1",28,430388
2021,B,P00270942,"Wedges 63",19,218804
2021,B,P00345842,"Diadem 106",15,143535
2021,B,P00032042,"Ankle Boots 34",9,74682
2021,B,P00313042,"Clarinet 44",14,72352
2021,B,P00112342,"Diadem 16",31,18104
2021,B,P00031842,"Fertilizer 19",1,7601
2021,B,P00090942,"Tank Top 100",11,130053
2021,B,P00302342,"Video Game 9",9,55485
2021,B,P00221842,"Ring 37",7,56133
2021,B,P00043242,"TV Stand 82",12,22176
2021,B,P00057242,"Ring 19",12,43488
2021,B,P00022842,"Baseball Glove 8",2,6946
2021,B,P00252042,"Electric Kettle 47",19,101764
2021,B,P00042242,"Non-Fiction 96",8,14960
2021,B,P00059542,"Lawn Mower 93",7,68138
2021,B,P00346642,"Cardigan 103",0,0
2021,B,P00021242,"Oxfords 62",25,54100
2021,B,P00023042,"Seat Cover 66",1,5195
2021,B,P00144242,"Bookshelf 4",15,77520
2021,B,P00101342,"Air Freshener 96",13,209209
2021,B,P00289342,"TV Stand 46",31,109585
2021,B,P00174242,"Windshield Wiper 20",1,12796
2021,B,P00226342,"Saxophone 6",14,83552
2021,B,P00119842,"Notebook 72",7,118335
2021,B,P00001542,"Slow Cooker 67",6,23670
2021,B,P00187442,"Moccasins 64",13,85631
2021,B,P00154242,"Nasal Spray 87",9,35154
2021,B,P00050142,"Trumpet 77",1,3624
2021,B,P00130642,"Blush 52",0,0
2021,B,P00024642,"Concealer 35",14,51072
2021,B,P00329942,"Pet Water Fountain 35",7,38276
2021,B,P00074242,"Plant Marker 53",4,14572
2021,B,P00171542,"Desk Organizer 64",10,35810
2021,B,P00192742,"Pen 91",10,29490
2021,B,P00138842,"Dress 93",5,9070
2021,B,P00128242,"Dress 21",12,63576
2021,B,P00185842,"Garden Rake 23",1,2088
2021,B,P00111842,"Dishwasher 80",17,134878
2021,B,P00209842,"Hand Sanitizer 22",26,133822
2021,B,P00115042,"Bangle 11",1,8748
2021,B,P00120642,"Sofa 54",23,161736
2021,B,P00273342,"Xylophone 17",8,185112
2021,B,P00181542,"Treadmill 95",12,55392
2021,B,P00117042,"Bookshelf 22",4,32304
2021,B,P00180042,"Jeans 73",19,32452
2021,B,P00195942,"Bagpipes 11",5,40195
2021,B,P00191942,"Locket 104",2,25618
2021,B,P00230942,"Streaming Device 14",6,41664
2021,B,P00102642,"Body Scrub 68",25,36425
2021,B,P00127442,"Body Lotion 43",8,63312
2021,B,P00345642,"Joystick 102",40,322680
2021,B,P00357842,"Steering Wheel Cover 11",9,62703
2021,B,P00115342,"Envelope 106",7,48139
2021,B,P00174442,"Shampoo 37",9,48906
2021,B,P00282642,"Brooch 41",47,168683
2021,B,P00150542,"Antacid 82",31,63488
2021,B,P00037142,"Dog Food 72",32,250368
2021,B,P00192042,"Moisturizer 57",7,26271
2021,B,P00197542,"Engine Oil 45",1,7171
2021,B,P00048742,"Diadem 88",26,141674
2021,B,P00110142,"Blender 39",14,227920
2021,B,P00120842,"Accordion 64",15,120345
2021,B,P00267742,"Garlic 35",24,87936
2021,B,P00086442,"Joystick 66",20,117720
